name,producer,href,image_url,description
Shakisso Natural,1,https://www.simonlevelt.nl/shakisso-natural,https://www.simonlevelt.nl/media/image/5c/44/95/Shakisso-Natural_1_600x600.png,"Shakisso Natural is een sublieme koffie uit de bekende Guji regio in Ethiopië. De koffie is zacht, vol, prettig zoet en volledig in balans. Shakisso Natural is een natural, oftewel een ongewassen koffie. Dat betekent dat de koffiebes gedroogd wordt in zijn eigen vruchtvlees. Deze verwerkingsmethode geeft de koffie zijn karakteristieke zoete smaak, met hints van rijp fruit en een volle body. De koffie is vernoemd naar het Washing station waar de koffiebonen worden verwerkt: Shakisso."
Indonesian Jasper Capsules,1,https://www.simonlevelt.nl/indonesian-jasper-capsules,https://www.simonlevelt.nl/media/image/1e/eb/dd/Indonesian-Jasper_600x600.png,"Een krachtige koffie met een prachtige nasmaak dat is de Indonesian Jasper. Proef het echte Indonesië in deze koffiecapsules. Ontdek de typische lauriertonen en het zoete van amandel. De arabicabonen hebben de typische smaak van Indonesische koffie verkregen door de unieke wasmethode 'giling basah'. Bij deze verwerkingsmethode wordt de hoornschil verwijderd voordat de pergamino (ook wel parchement genoemd) droog is. Dit zorgt mede voor de typische Indonesische smaak. In Nederland roosteren we deze bonen naar een mooie donkere roast die de prachtige kruidige tonen duidelijk naar voren laat komen. De Indonesian Jasper is met smaakintensiteit 11 de donkerste koffiecapsule in het assortiment. Met deze Nespresso compatible capsules zet je thuis in een handomdraai een heerlijke kop koffie. De verpakking bevat 10 koffiecapsules.  De capsules zijn geschikt voor alle Nespresso compatible machines, met uitzondering van alle varianten van de U, de Prodigio, de Expert en build-in modellen.  De verpakking is geheel recyclebaar; het doosje mag bij oud papier en de gebruikte capsules lever je in bij je Simon Lévelt speciaalzaak. Zo kunnen wij de capsules weer hergebruiken. Lees hier meer informatie over het recyclen van jouw gebruikte koffiecapsules."
Yellow Bourbon,1,https://www.simonlevelt.nl/yellow-bourbon,https://www.simonlevelt.nl/media/image/8d/4d/26/38479ced-11b9-4f37-94b4-d364cb418873_600x600.png,"De Yellow Bourbon is een prachtige Single Estate koffie van de Fazendas Dutra uit Brazilië. De koffiestruiken van Yellow Bourbon koffiebonen groeien in harmonie met de natuur en vind je bij bergen, bossen en watervallen. Het beboste land van Brazilië biedt volop ruimte voor een rijke biodiversiteit in planten, landdieren, vogels en insecten. Het is een mild zoete en volle koffie met een heerlijke bite. Proef deze toegankelijke Braziliaanse koffie en ontdek lichte tonen van cacao, hazelnoot en walnoot met een hintje tabak in de nasmaak.  Door het speciale productieproces heeft de Yellow Bourbon een unieke smaak. Het is een Pulp Natural Koffie, ook wel Honey Coffee genoemd. Dit is een variant binnen de gewassen koffies. Net als bij gewassen koffies, wordt de boon door een wals in een waterbassin uit de bes geknepen. Het zoete suikerlaagje dat achterblijft, wordt bij Honey Coffee mee opgedroogd en later verwijderd. Dit zorgt voor een wat vollere mondgevoel en een zoetere en minder zure smaak. Ontdek het in deze prachtige Yellow Bourbon.  Ontdek meer over de Yellow Bourbon op simonlevelt.nl/blog/in-harmonie-met-de-natuur-yellow-bourbon en onze andere bijzondere projecten op simonlevelt.nl/premiumbiologisch."
Estrella cafeïnevrij,1,https://www.simonlevelt.nl/estrella-cafeinevrij,https://www.simonlevelt.nl/media/image/1f/c4/7b/749abb8a-a823-41f8-a33e-b9283220485d_600x600.png,"Vol en pittig en toch cafeïnevrij, kan dat? Jawel! Proef de Estrella koffiebonen maar eens. Deze koffie heeft als espresso kracht en een volle body en geeft uit de snelfilter en cafetière een volle, zoete smaak. De Estrella is gedecafeïneerd op natuurlijke wijze, waardoor de aromatische en krachtige smaak goed behouden blijft. Een cafeïnevrije koffie waar je dag in, dag uit van kunt blijven genieten!"
Pietro,1,https://www.simonlevelt.nl/pietro,https://www.simonlevelt.nl/media/image/5d/44/77/46bcc288-e56d-425b-bc3a-05443fc31959_600x600.png,"Op weg naar een 100% biologisch assortiment is de Roma nu biologisch en heeft daardoor een nieuwe naam: ‘Pietro’. De melange is biologisch geworden, maar de vertrouwde smaak blijft.   Wil je meer weten over de wijziging? Lees onze blog.  Hou je van sterke, aromatische espresso in Italiaanse stijl? Dan is de Pietro voor jou. Donker gebrand, vol en krachtig van smaak. Zet hem met je espressomachine of in je espressopot, dan komt hij het beste tot zijn recht. Maar ook liefhebbers van Turkse koffie zullen de Pietro waarderen."
Barista,1,https://www.simonlevelt.nl/barista,https://www.simonlevelt.nl/media/image/f9/59/46/dcf1d8c4-d01a-4c13-b490-dcc802465241_600x600.png,"Geniet van een meesterlijke espresso: een volle espresso met een rijk aroma zoals alleen de Barista (espressomeester) die kan maken - maar dan gewoon thuis! Simon Lévelt Barista is een uitgebalanceerde melange van exclusieve koffiebonen uit Centraal Amerika, Zuid Amerika en Afrika."
Corazón®,1,https://www.simonlevelt.nl/corazon,https://www.simonlevelt.nl/media/image/59/1d/17/7e876090-b782-45b4-b626-99b20932504c_600x600.png,"Is jouw hart al veroverd door de melange Corazón? Deze complexe melange van arabicabonen uit Latijns-Amerika en Indonesië, aangevuld met een beetje robusta uit Afrika is het proberen zeker waard. Door het lange roosterprofiel van de koffiebonen is de Corazón een volle, zware en aromatische espresso, die ook prima geschikt is als slow coffee en in de filter of cafetière. Houd je dus van koffie met een rijke smaak, dan kun je met de Corazón je hart ophalen!"
Van Het Huis Dark,1,https://www.simonlevelt.nl/van-het-huis-dark,https://www.simonlevelt.nl/media/image/f2/04/f7/9a471ba8-e201-41f1-aaee-17534deea3f2_600x600.png,"Voor wie van stevige koffie houdt, is er de dark roast versie “Van het Huis”. Deze krachtpatser bevat een flinke hoeveelheid robusta die de koffie lekker pittig maakt. De Van het Huis Dark is stevig en vol van smaak. Het proeft iets droog en heeft die heerlijke nasmaak van pure, iets bittere, chocolade. Perfect voor de liefhebber van een échte Zuid-Italiaanse espresso!"
Vito,1,https://www.simonlevelt.nl/vito,https://www.simonlevelt.nl/media/image/38/c0/59/47a41127-2494-42cf-8270-b2723a3e8171_600x600.png,"Vito betekent levendig en de koffie doet zijn naam eer aan: de koffie is iets fris, licht fruitig en sprankelend. Ontspannen, plezier maken en genieten zijn de beloning voor een dag hard werken. Of je dat nu tijdens de lunchpauze doet of ’s avonds na het werk, een kop koffie mag natuurlijk niet ontbreken. De geurige en aromatische Vito is, dankzij zijn frisse en zachte karakter, lekker op elk moment van de dag!"
Beneficio,1,https://www.simonlevelt.nl/beneficio,https://www.simonlevelt.nl/media/image/0f/16/1d/9e58e347-2045-4359-aef6-c05f73bbe5da_600x600.png,"Houd je van milde espresso? Dan moet je echt de Beneficio espressomelange eens proberen. Deze melange is samengesteld uit diverse geurige koffiebonen. Het resultaat is een ronde espresso met een mild rinse smaak. Hoewel de Beneficio als espresso te boek staat, vinden wij hem ook prima uit de snelfilter en cafetière. Experimenteer dus zeker ook met jouw favoriete zetmethode!"
Ugandan Amber Capsules,1,https://www.simonlevelt.nl/ugandan-amber-capsules,https://www.simonlevelt.nl/media/image/e2/85/6d/9d13226e-248d-42b8-a657-2f8edd53ecd6_600x600.png,De arabicabonen voor deze koffiecapsules komen uit het Noordwesten van Uganda en worden door vooral vrouwelijke boeren geplukt. Eenmaal in Nederland branden we ze lekker langer om de bijzondere smaken naar boven te halen. Ontdek de rinse smaak van appelstroop met een vleugje romigheid. Deze combinatie aan smaken doet je denken aan whisky cream. Met deze Nespresso compatible capsules zet je thuis in een handomdraai een heerlijke kop koffie. De verpakking bevat 10 koffiecapsules.
Colombian Emerald Capsules,1,https://www.simonlevelt.nl/colombian-emerald-capsules,https://www.simonlevelt.nl/media/image/c7/b6/74/e50ea713-c0f8-4637-ba75-0a46116b46c5_600x600.png,Groeiend onder de Colombiaanse zon kan het niet anders dan dat deze Arabicabonen bomvol smaak zitten. In Nederland roosteren we ze vervolgens langer op een gematigde temperatuur zodat de smaken zich perfect ontplooien. Met deze Nespresso compatible capsules zet je thuis in een handomdraai een heerlijke kop koffie. De verpakking bevat 10 koffiecapsules.
Finca el Flamingo,1,https://www.simonlevelt.nl/finca-el-flamingo,https://www.simonlevelt.nl/media/image/0c/af/1b/4f3fac76-954f-453d-a1f2-348fe4668ce28LVRr78h41ajt_600x600.png,"De Finca el Flamingo zet je op jouw favoriete manier, want hij is geschikt voor alle zetmethodes. Bijzonder voor medium licht geroosterde koffiebonen: je kunt hem ook prima op de espresso manier zetten! De smaak van de gewassen biologische 'altura' koffie uit Chiapas in Mexico is prettig en mild.  Finca el Flamingo maakt deel uit van de ""Community of Jaltenango"". De boeren hebben zich in 2011 verenigd in deze community om de ""Koffieroest-ramp"" die hen was overkomen, gezamenlijk financieel te boven kunnen komen. Vanaf dat moment hebben ze geïnvesteerd in de vernieuwing van hun plantages én profiteren ze van elkaars kennis en ervaring. Dit om samen sterker te worden!  De koffie wordt met de hand geplukt tussen januari en april, waarna deze na verwerking wordt overgebracht naar de haven van Veracruz."
Allegro cafeïnevrij,1,https://www.simonlevelt.nl/allegro-cafeinevrij,https://www.simonlevelt.nl/media/image/69/d9/41/306adf40-371d-4541-8d7c-92a3a64fb869_600x600.png,"De Allegro cafeïnevrij is een aangename koffie met een volle body. Licht zoet én licht fris, afgemaakt met kruidige tonen. Dat is wat je kan verwachten van de cafeïnevrije koffiebonen. Een aromatische medium roast koffie die perfect is als snelfilterkoffie, maar het ook prima doet als lekker milde espresso. Probeer het zelf! De Allegro is gedecafeïneerd op een milieuvriendelijke wijze."
Corleone,1,https://www.simonlevelt.nl/corleone,https://www.simonlevelt.nl/media/image/d9/05/9a/cb031c30-6a2d-4345-b4a8-08693d9161de_600x600.png,"In de Corleone proef je een pure koffie. Een zeer krachtige Zuid-Italiaanse espresso, waarvan de smaak al net zoveel ontzag inboezemt als de naam. Deze donker geroosterde koffie bestaat uit een melange van arabica koffiebonen uit Centraal Amerika, Zuid Amerika en Oeganda en robusta, ook uit Oeganda. Een espresso gebaseerd op de Italiaanse stijl van koffie drinken; donker geroosterd en perfect voor een ristretto."
La Victoria Huila Colombia Medium,1,https://www.simonlevelt.nl/la-victoria-huila-colombia-medium,https://www.simonlevelt.nl/media/image/f9/ff/01/9af65dc8-c339-4f6e-8f03-b1d3d9024edf_600x600.png,"La Victoria Huila Colombia Medium is een zeer aromatische medium roast koffie. De koffie is zoet, sprankelend en heeft een milde body. Proef de tintelende aroma’s van sinaasappel, mandarijn op een basis van karamel, mokka en hazelnoot. De prachtige verfijnde Huila koffiebonen zijn uitermate geschikt voor Slow koffie en snelfilter. Probeer La Victoria Huila Colombia Medium ook zeker eens uit de aeropress. Daarin komen de fruitige aroma’s prachtig naar voren. Als espresso bereid kan je rekenen op fris sprankelende smaak met een nasmaak van chocolade. Opties genoeg met deze mooie koffie!"
Mocha Limu ongeroosterd,1,https://www.simonlevelt.nl/mocha-limu-ongeroosterd,https://www.simonlevelt.nl/media/image/fe/g0/62/16d05494-97bd-45e8-83e5-71867bc4a63a_600x600.png,Rooster je eigen koffiebonen en geniet van de heerlijke geur die vrijkomt tijdens het roosteren. Mocha Limu is een specialiteit uit Ethiopië met een zacht karakter. Na het roosteren zet je een volle en ronde koffie met een frisse en geurige smaak. LET OP: dit zijn ongeroosterde (ruwe) koffiebonen.
Senza cafeïnevrij Premium Organic Coffee -...,1,https://www.simonlevelt.nl/senza-cafeinevrij-premium-organic-coffee-snelfiltermaling-250g,https://www.simonlevelt.nl/media/image/d5/11/5c/633133f4-8ea3-45d5-9656-7a137344b9d8_600x600.png,Geurige cafeïnevrije koffiemelange met een volle smaak. De koffie is rechtstreeks aangekocht van plantages in Zuid-Amerika. Gedecafeïneerd op een milieuvriendelijke wijze.
Oploskoffie Premium Organic Coffee - 100g,1,https://www.simonlevelt.nl/oploskoffie-premium-organic-coffee-100g,https://www.simonlevelt.nl/media/image/b1/54/85/567a3140-61ed-4283-a399-1112aa2af893_600x600.png,De biologische oploskoffie van Simon Lévelt is een heerlijke melange van 100% Arabica koffiebonen met een natuurlijk zachte smaak en een rijk aroma. Een prima alternatief voor een enkel kopje koffie tussendoor. Geschikt voor circa 33 kopjes koffie.
Dolce Premium Organic Coffee - snelfiltermaling...,1,https://www.simonlevelt.nl/dolce-premium-organic-coffee-snelfiltermaling-250g,https://www.simonlevelt.nl/media/image/11/64/15/262ebd23-40a3-4177-95fc-1953c054da86_600x600.png,"De Premium Organic Dolce is rechtstreeks ingekocht van plantages in Zuid-Amerika en is ideaal als filterkoffie. In deze aromatische koffie proef je een volle body. Je drinkt hiermee niet alleen een koffie met een heerlijke smaak, maar ook een eerlijke koffie. Het heeft namelijk de Max Havelaar keurmerk voor eerlijke handel."
Forte Premium Organic Coffee - snelfiltermaling...,1,https://www.simonlevelt.nl/forte-premium-organic-coffee-snelfiltermaling-500g,https://www.simonlevelt.nl/media/image/72/27/54/9c8bc2b7-4568-4f9a-923e-7eb736521bd7_600x600.png,"Ben je op zoek naar een pittige snelfilterkoffie met een volle smaak, probeer dan de Forte eens.   De Forte is een melange van de beste arabicabonen waaraan robustabonen zijn toegevoegd voor extra kracht. De koffie is rechtstreeks aangekocht van plantages in Latijns-Amerika en Afrika."
Peru Premium Organic Coffee - Snelfiltermaling...,1,https://www.simonlevelt.nl/peru-premium-organic-coffee-snelfiltermaling-250g,https://www.simonlevelt.nl/media/image/11/63/84/dc984094-0800-4772-99ec-7869240bc631_600x600.png,Met een aroma van cacao en de frisheid van rode bessen is deze koffie volledig in balans. De afdronk is zacht en rond.
Forte Premium Organic Coffee - 36 Koffiepads,1,https://www.simonlevelt.nl/forte-premium-organic-coffee-36-koffiepads,https://www.simonlevelt.nl/media/image/e4/29/30/460d2e04-f2b2-4222-a6e5-27290469781a_600x600.png,Op zoek naar pittige koffiepads om thuis in een handomdraai een volle kop koffie te zetten? Probeer nu de Forte en proef de sterke en gebalanceerde smaak. Het is een melange van de beste arabicabonen waaraan robustabonen zijn toegevoegd voor extra kracht. De koffie is rechtstreeks aangekocht van plantages in Latijns-Amerika en Afrika.
Forte Premium Organic Coffee - snelfiltermaling...,1,https://www.simonlevelt.nl/forte-premium-organic-coffee-snelfiltermaling-250g,https://www.simonlevelt.nl/media/image/b4/86/20/c0881d77-1a77-45e3-bef8-bf17bdf43190_600x600.png,"Ben je op zoek naar een pittige snelfilterkoffie met een volle smaak, probeer dan de Forte eens. De Forte is een melange van de beste arabicabonen waaraan robustabonen zijn toegevoegd voor extra kracht. De koffie is rechtstreeks aangekocht van plantages in Latijns-Amerika en Afrika."
Ethiopië Premium Organic Coffee -...,1,https://www.simonlevelt.nl/ethiopie-premium-organic-coffee-snelfiltermaling-250g,https://www.simonlevelt.nl/media/image/0e/3c/c5/e88580e3-f2f2-449c-ab57-fefcc3814218_600x600.png,"Deze medium roast komt uit Ethiopië, het geboorteland van de koffie. Nog steeds worden hier de oorspronkelijke koffierassen volgens traditionele methode geteeld. Laat je verrassen door de rijkdom aan smaken in deze geurige arabicakoffie: warme chocoladetonen worden gecombineerd met fris rood fruit en een vleugje kaneel."
Extra Dark Roast Premium Organic Coffee - 500g,1,https://www.simonlevelt.nl/extra-dark-roast-premium-organic-coffee-500g,https://www.simonlevelt.nl/media/image/e0/cb/e7/e1eb34ec-8187-4300-ad10-f002519ac81e_600x600.png,Hou je van kracht? Dan geeft de Extra Dark Roast je precies wat je zoekt. Deze krachtige koffie geeft je een lekkere kickstart van de dag. Dit is een melange van de beste arabicabonen waaraan robustabonen zijn toegevoegd voor extra kracht.
Cafeïnevrije oploskoffie Premium Organic Coffee...,1,https://www.simonlevelt.nl/cafeinevrije-oploskoffie-premium-organic-coffee-100g,https://www.simonlevelt.nl/media/image/a1/ba/d8/aee40729-9a79-445b-a9c2-b7483da001de_600x600.png,Zachte milde aromatische koffie met een volle zoete body. Heerlijke koffie in een handomdraai! De biologische cafeïnevrije oploskoffie van Simon Lévelt is een heerlijke melange van 100% Arabica koffiebonen. Gedecafeïneerd op een milieuvriendelijke wijze. Een prima alternatief voor een enkel kopje koffie tussendoor. Geschikt voor circa 33 kopjes koffie.
Dark Roast Premium Organic Coffee - 500g,1,https://www.simonlevelt.nl/dark-roast-premium-organic-coffee-500g,https://www.simonlevelt.nl/media/image/3c/96/12/538fcec9-e50e-41af-b3a0-2bc527f2e6a7_600x600.png,Deze donker gebrande en krachtige koffie is zeer intens en heeft een lange nasmaak. De koffie heeft een aangenaam bittertje en chocoladetonen hebben de overhand. Een dosis robusta geeft de koffie extra pit.
Medium Roast Premium Organic Coffee - 500g,1,https://www.simonlevelt.nl/medium-roast-premium-organic-coffee-500g,https://www.simonlevelt.nl/media/image/de/2b/a0/2dbbee8b-1a08-40d2-ab59-2112237f812c_600x600.png,Aromatische en volle koffie met fruitige tonen. De koffie is mild en uitgebalanceerd en daarmee geschikt voor elk moment van de dag. Dit is een melange van arabica en een klein beetje robusta koffiebonen.
Yellow Bourbon ongeroosterd,1,https://www.simonlevelt.nl/yellow-bourbon-ongeroosterd,https://www.simonlevelt.nl/media/image/e0/f0/20/7aed1f9f-4a21-4acf-bfb4-4ee8f3be3bfaS06f6cA9kISkI_600x600.png,Je eigen koffiebonen roosteren is een leuke manier om extra van je koffie te genieten. De Yellow Bourbon heeft een perfecte balans tussen een zoete body en rins. Let op: de koffie is niet geroosterd.
Premium Organic Dolce snf 6 zakjes,1,https://www.simonlevelt.nl/premium-organic-dolce-snf-6-zakjes,https://www.simonlevelt.nl/media/image/10/b7/1e/53d98395-648b-461f-ad48-ee5bacf6dc95_600x600.png,"In deze aromatische koffie proef je een volle body. Je drinkt hiermee niet alleen een koffie met een heerlijke smaak, maar ook een eerlijke koffie. Het heeft namelijk de Max Havelaar keurmerk voor eerlijke handel."
Premium Organic Forte snf 6 zakjes,1,https://www.simonlevelt.nl/premium-organic-forte-snf-6-zakjes,https://www.simonlevelt.nl/media/image/e7/0d/75/be38a55a-7aa1-44a5-ad9b-422f5217edd2_600x600.png,"Deze koffie is sterk en gebalanceerd, pittige koffie met een volle smaak. Het is een melange van de beste arabicabonen waaraan robustabonen zijn toegevoegd voor extra kracht. De koffie is rechtstreeks aangekocht van plantages in Latijns-Amerika en Afrika. DIt pakket bestaat uit 6 zakjes van 250 gram gemalen koffie."
Premium Organic Etiopia snf 6 zakjes,1,https://www.simonlevelt.nl/premium-organic-etiopia-snf-6-zakjes,https://www.simonlevelt.nl/media/image/6a/21/69/467023c8-be70-4fba-8ef0-da96ca911115_600x600.png,Deze koffie is een rijkdom aan smaken in deze geurige arabicakoffie: warme chocoladetonen worden gecombineerd met fris rood fruit en een vleugje kaneel.  Dit pakket bevat 6 zakjes gemalen koffie.
Premium Organic Dark Roast 500g 6 zakjes,1,https://www.simonlevelt.nl/premium-organic-dark-roast-500g-6-zakjes,https://www.simonlevelt.nl/media/image/3b/b0/ec/acee640c-73da-46f4-a2fd-6ae8cf34de33_600x600.png,Een donker gebrande en krachtige koffie die zeer intens is en een lange nasmaak heeft. De koffie heeft een aangenaam bittertje en chocoladetonen hebben de overhand. Een dosis robusta geeft de koffie extra pit.Dit pakket bestaat uit 6 zakken koffiebonen van 500 gram.
Premium Organic Extra Dark Roast 500g 6 zakjes,1,https://www.simonlevelt.nl/premium-organic-extra-dark-roast-500g-6-zakjes,https://www.simonlevelt.nl/media/image/9a/59/60/598f805d-0093-4d55-9593-101e8f124aa9_600x600.png,Een melange van de beste arabicabonen waaraan robustabonen zijn toegevoegd voor extra kracht. Dit pakket bevat 6 zakken van 500 gram koffiebonen.
